ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
688981.SH,20240912,43.3,43.89,42.95,42.98,43.33,-0.35,-0.8078,135165.19,585769.072
688981.SH,20240913,43.2,43.26,42.4,42.4,42.98,-0.58,-1.3495,141554.91,606446.383
688981.SH,20240918,42.68,43.47,42.5,43.17,42.4,0.77,1.816,154173.52,663453.408
688981.SH,20240919,43.28,44.14,43.0,43.74,43.17,0.57,1.3204,144365.32,629627.227
688981.SH,20240920,43.72,43.99,43.28,43.86,43.74,0.12,0.2743,103733.82,453249.987
688981.SH,20240923,43.98,44.05,43.37,43.43,43.86,-0.43,-0.9804,94436.65,411933.389
688981.SH,20240924,43.73,44.79,43.37,44.77,43.43,1.34,3.0854,214159.27,947444.93
688981.SH,20240925,45.05,46.0,44.82,44.9,44.77,0.13,0.2904,247583.46,1125901.688
688981.SH,20240926,45.0,46.49,44.77,46.36,44.9,1.46,3.2517,260172.72,1188607.84
688981.SH,20240927,47.0,50.0,47.0,49.99,46.36,3.63,7.83,298874.23,1447355.629
688981.SH,20240930,53.0,59.99,53.0,59.99,49.99,10.0,20.004,1092635.71,6255248.098
688981.SH,20241008,71.99,71.99,70.0,71.99,59.99,12.0,20.0033,976652.02,7016236.459
688981.SH,20241009,72.19,86.39,70.5,83.89,71.99,11.9,16.5301,3475315.03,28255009.862
688981.SH,20241010,85.1,86.35,70.01,75.02,83.89,-8.87,-10.5734,2104016.38,16322871.324
688981.SH,20241011,71.03,73.7,68.8,69.48,75.02,-5.54,-7.3847,1362732.05,9649229.123
688981.SH,20241014,69.48,76.5,67.77,75.6,69.48,6.12,8.8083,1364156.89,9835546.719
688981.SH,20241015,74.99,81.53,73.48,74.18,75.6,-1.42,-1.8783,1404021.42,10800700.115
688981.SH,20241016,71.14,76.76,70.88,74.09,74.18,-0.09,-0.1213,854293.52,6339481.074
688981.SH,20241017,77.0,77.64,74.02,75.12,74.09,1.03,1.3902,882098.78,6646213.968
688981.SH,20241018,75.8,90.14,74.44,90.14,75.12,15.02,19.9947,2093875.53,17572905.892
688981.SH,20241021,94.0,107.76,91.9,97.48,90.14,7.34,8.1429,2794293.14,27425436.558
688981.SH,20241022,94.99,99.04,92.89,96.04,97.48,-1.44,-1.4772,1859134.85,17850570.801
688981.SH,20241023,93.04,95.5,91.54,92.31,96.04,-3.73,-3.8838,1383956.27,12913292.178
688981.SH,20241024,91.45,96.47,91.17,94.56,92.31,2.25,2.4374,1125060.4,10553036.503
688981.SH,20241025,94.56,98.66,92.52,93.7,94.56,-0.86,-0.9095,1106463.84,10481219.254
688981.SH,20241028,93.0,93.98,92.0,93.1,93.7,-0.6,-0.6403,725667.97,6738404.403
688981.SH,20241029,92.78,96.55,92.29,92.3,93.1,-0.8,-0.8593,1132670.83,10670224.998
688981.SH,20241030,91.79,92.78,84.85,85.82,92.3,-6.48,-7.0206,1608709.49,14096960.438
688981.SH,20241031,85.48,88.94,83.7,86.93,85.82,1.11,1.2934,1166113.36,10121960.492
688981.SH,20241101,85.19,88.25,84.81,84.81,86.93,-2.12,-2.4387,883510.26,7623522.111
688981.SH,20241104,84.63,87.19,84.18,86.81,84.81,2.0,2.3582,576582.72,4954515.253
688981.SH,20241105,87.48,96.0,87.01,95.8,86.81,8.99,10.3559,1453833.44,13510951.854
688981.SH,20241106,97.0,99.97,93.33,96.04,95.8,0.24,0.2505,1417985.77,13644672.955
688981.SH,20241107,94.2,105.0,94.01,101.89,96.04,5.85,6.0912,1262530.3,12339467.581
688981.SH,20241108,107.3,109.5,100.0,100.3,101.89,-1.59,-1.5605,1609571.44,16884507.677
688981.SH,20241111,104.6,108.3,100.62,104.98,100.3,4.68,4.666,1380690.18,14543774.859
688981.SH,20241112,102.6,104.87,100.0,101.11,104.98,-3.87,-3.6864,1088667.59,11121892.127
688981.SH,20241113,99.9,100.9,97.88,99.14,101.11,-1.97,-1.9484,807594.77,7999842.265
688981.SH,20241114,99.13,102.0,96.61,96.87,99.14,-2.27,-2.2897,761941.02,7549646.077
688981.SH,20241115,96.87,98.7,94.9,94.91,96.87,-1.96,-2.0233,710667.43,6874215.101
688981.SH,20241118,95.7,97.5,91.37,92.3,94.91,-2.61,-2.75,828974.03,7818657.52
688981.SH,20241119,92.1,95.39,90.22,94.9,92.3,2.6,2.8169,831596.84,7685226.379
688981.SH,20241120,94.0,94.57,92.6,93.28,94.9,-1.62,-1.7071,585074.95,5461026.114
688981.SH,20241121,93.0,94.9,92.5,93.5,93.28,0.22,0.2358,561971.06,5261662.792
688981.SH,20241122,94.7,95.5,88.55,88.77,93.5,-4.73,-5.0588,792401.08,7262624.326
688981.SH,20241125,88.76,88.77,84.52,86.16,88.77,-2.61,-2.9402,769059.09,6619040.919
688981.SH,20241126,85.97,86.66,85.03,85.1,86.16,-1.06,-1.2303,353635.42,3031752.239
688981.SH,20241127,84.65,89.04,83.13,88.0,85.1,2.9,3.4078,774305.32,6702107.164
688981.SH,20241128,88.2,90.3,86.83,87.08,88.0,-0.92,-1.0455,611101.37,5379089.959
688981.SH,20241129,86.83,93.45,85.64,90.1,87.08,3.02,3.4681,879403.58,7877287.511
688981.SH,20241202,89.9,90.69,88.01,89.49,90.1,-0.61,-0.677,640107.84,5727497.11
688981.SH,20241203,89.67,90.35,86.03,87.23,89.49,-2.26,-2.5254,586760.09,5144153.239
688981.SH,20241204,90.53,91.0,87.25,87.67,87.23,0.44,0.5044,681067.13,6069393.147
688981.SH,20241205,86.2,88.26,86.14,87.0,87.67,-0.67,-0.7642,395957.41,3445580.322
688981.SH,20241206,86.5,89.69,86.3,88.93,87.0,1.93,2.2184,540441.17,4776133.052
688981.SH,20241209,88.06,88.75,85.99,86.78,88.93,-2.15,-2.4176,424112.57,3699239.863
688981.SH,20241210,91.49,91.99,87.79,88.0,86.78,1.22,1.4059,696681.21,6260001.391
688981.SH,20241211,87.11,88.33,86.5,86.82,88.0,-1.18,-1.3409,400653.77,3497866.787
688981.SH,20241212,87.16,88.2,85.69,87.17,86.82,0.35,0.4031,444897.57,3859300.466
688981.SH,20241213,86.81,86.81,82.85,82.99,87.17,-4.18,-4.7952,820032.31,6922583.408
688981.SH,20241216,82.3,83.2,81.21,81.5,82.99,-1.49,-1.7954,476295.7,3899339.618
688981.SH,20241217,81.35,83.1,81.31,82.19,81.5,0.69,0.8466,406621.92,3337273.305
688981.SH,20241218,82.82,83.95,82.09,83.4,82.19,1.21,1.4722,484000.22,4019779.411
688981.SH,20241219,82.3,86.53,81.88,85.44,83.4,2.04,2.446,673992.07,5699200.996
688981.SH,20241220,85.07,98.8,85.07,94.28,85.44,8.84,10.3464,1767702.71,16308583.666
688981.SH,20241223,93.69,99.2,93.6,95.18,94.28,0.9,0.9546,1456755.67,14051252.987
688981.SH,20241224,95.99,97.34,92.99,96.86,95.18,1.68,1.7651,912045.08,8713502.072
688981.SH,20241225,96.48,99.8,96.38,97.99,96.86,1.13,1.1666,985329.07,9679610.219
688981.SH,20241226,98.0,98.88,96.15,96.73,97.99,-1.26,-1.2858,711045.86,6914605.464
688981.SH,20241227,96.78,102.37,96.49,97.51,96.73,0.78,0.8064,1144716.3,11378943.925
688981.SH,20241230,96.6,100.53,96.0,99.29,97.51,1.78,1.8255,906573.04,8950494.606
688981.SH,20241231,99.0,99.58,94.59,94.62,99.29,-4.67,-4.7034,878237.97,8446753.613
688981.SH,20250102,93.81,95.09,88.5,89.96,94.62,-4.66,-4.925,849710.56,7762894.946
688981.SH,20250103,90.1,91.13,87.53,88.31,89.96,-1.65,-1.8341,612889.81,5452105.981
688981.SH,20250106,88.84,89.6,85.72,86.94,88.31,-1.37,-1.5514,438313.08,3822056.709
688981.SH,20250107,87.1,90.75,86.0,90.6,86.94,3.66,4.2098,672147.96,5939309.425
688981.SH,20250108,88.88,91.28,85.99,88.82,90.6,-1.78,-1.9647,687907.3,6092441.316
688981.SH,20250109,88.4,93.33,88.1,91.32,88.82,2.5,2.8147,724164.51,6635272.045
688981.SH,20250110,90.85,96.68,90.85,93.18,91.32,1.86,2.0368,899889.28,8521652.352
688981.SH,20250113,91.0,95.86,89.88,95.02,93.18,1.84,1.9747,680256.4,6365470.803
688981.SH,20250114,96.95,99.58,94.45,98.77,95.02,3.75,3.9465,928881.06,9014169.473
688981.SH,20250115,97.5,102.29,97.3,99.55,98.77,0.78,0.7897,776592.34,7724457.763
688981.SH,20250116,102.18,104.46,96.6,96.6,99.55,-2.95,-2.9633,1034774.65,10410150.423
688981.SH,20250117,96.51,104.77,96.51,102.7,96.6,6.1,6.3147,1094032.28,11038758.102
688981.SH,20250120,102.98,103.0,100.3,101.05,102.7,-1.65,-1.6066,596672.59,6056075.424
688981.SH,20250121,101.5,104.35,101.1,101.84,101.05,0.79,0.7818,744353.0,7645379.056
688981.SH,20250122,101.3,103.22,99.5,100.24,101.84,-1.6,-1.5711,616412.41,6226701.936
688981.SH,20250123,102.8,103.87,96.7,96.84,100.24,-3.4,-3.3919,868505.78,8670498.047
688981.SH,20250124,97.16,98.62,96.77,97.85,96.84,1.01,1.043,471982.75,4612028.434
688981.SH,20250127,98.38,98.39,93.9,93.94,97.85,-3.91,-3.9959,528445.72,5033311.481
688981.SH,20250205,100.16,102.84,99.44,101.37,93.94,7.43,7.9093,977567.8,9875682.59
688981.SH,20250206,100.11,106.43,99.66,104.43,101.37,3.06,3.0186,893969.81,9242630.081
688981.SH,20250207,104.42,105.27,100.08,102.53,104.43,-1.9,-1.8194,932540.65,9611209.774
688981.SH,20250210,102.8,104.52,101.01,103.85,102.53,1.32,1.2874,668563.05,6877245.115
688981.SH,20250211,103.6,103.7,100.36,100.86,103.85,-2.99,-2.8792,544489.9,5526964.3
688981.SH,20250212,101.5,104.44,99.41,104.32,100.86,3.46,3.4305,975860.05,9960164.598
688981.SH,20250213,104.77,104.96,100.89,101.11,104.32,-3.21,-3.0771,690646.29,7105289.382
688981.SH,20250214,99.96,100.87,98.16,99.08,101.11,-2.03,-2.0077,567135.36,5617455.817
688981.SH,20250217,99.3,102.45,99.3,101.0,99.08,1.92,1.9378,580941.81,5858537.822
688981.SH,20250218,101.01,101.27,98.17,98.28,101.0,-2.72,-2.6931,505462.12,5026979.643
688981.SH,20250219,97.95,102.58,97.91,101.94,98.28,3.66,3.7241,700746.53,7091961.138
688981.SH,20250220,101.0,101.4,98.88,99.21,101.94,-2.73,-2.678,564939.94,5622534.305
688981.SH,20250221,99.6,105.92,99.6,103.98,99.21,4.77,4.808,1233867.61,12714952.875
688981.SH,20250224,103.0,106.86,102.0,103.4,103.98,-0.58,-0.5578,747225.39,7780805.439
688981.SH,20250225,100.88,103.94,100.11,101.28,103.4,-2.12,-2.0503,711722.36,7229312.776
688981.SH,20250226,102.86,105.5,100.06,104.0,101.28,2.72,2.6856,889910.6,9162003.662
688981.SH,20250227,103.13,105.21,100.44,102.44,104.0,-1.56,-1.5,697907.87,7142716.345
688981.SH,20250228,101.0,101.59,97.67,97.79,102.44,-4.65,-4.5392,678408.23,6732922.355
688981.SH,20250303,96.99,98.1,95.18,96.0,97.79,-1.79,-1.8305,498787.42,4816533.325
688981.SH,20250304,95.0,99.07,94.61,97.28,96.0,1.28,1.3333,444694.12,4308124.36
688981.SH,20250305,97.3,98.2,96.16,97.57,97.28,0.29,0.2981,350972.89,3414276.471
688981.SH,20250306,98.85,100.3,98.37,98.66,97.57,1.09,1.1171,567567.28,5642824.934
688981.SH,20250307,97.6,98.55,96.52,96.88,98.66,-1.78,-1.8042,393986.5,3840947.517
688981.SH,20250310,96.39,97.29,95.01,95.66,96.88,-1.22,-1.2593,384518.69,3684030.338
688981.SH,20250311,94.0,96.32,93.8,96.12,95.66,0.46,0.4809,306263.03,2922193.664
688981.SH,20250312,96.5,97.05,95.71,95.9,96.12,-0.22,-0.2289,286390.1,2756820.884
688981.SH,20250313,95.39,96.08,92.1,92.98,95.9,-2.92,-3.0448,442010.76,4139197.753
688981.SH,20250314,92.98,95.61,92.5,94.81,92.98,1.83,1.9682,401376.22,3790992.802
688981.SH,20250317,94.89,94.91,93.16,93.37,94.81,-1.44,-1.5188,312051.81,2922593.146
688981.SH,20250318,93.99,95.8,93.9,94.1,93.37,0.73,0.7818,298666.34,2825272.135
688981.SH,20250319,93.9,94.57,93.5,93.75,94.1,-0.35,-0.3719,233190.47,2190220.313
688981.SH,20250320,93.8,94.29,93.0,93.27,93.75,-0.48,-0.512,272040.01,2542075.786
688981.SH,20250321,92.98,92.98,90.9,91.2,93.27,-2.07,-2.2194,365399.14,3348039.981
688981.SH,20250324,91.5,91.68,89.81,91.45,91.2,0.25,0.2741,296544.78,2690474.664
688981.SH,20250325,91.45,91.45,89.25,89.87,91.45,-1.58,-1.7277,283381.61,2552615.281
688981.SH,20250326,90.2,91.2,89.82,90.0,89.87,0.13,0.1447,194908.35,1763593.743
688981.SH,20250327,90.0,93.78,89.37,92.47,90.0,2.47,2.7444,457297.26,4202025.652
688981.SH,20250328,91.54,92.48,90.35,90.4,92.47,-2.07,-2.2386,274408.78,2503225.495
688981.SH,20250331,90.39,91.7,88.36,89.33,90.4,-1.07,-1.1836,268204.55,2401106.877
688981.SH,20250401,89.5,89.75,86.19,86.5,89.33,-2.83,-3.168,411913.28,3614591.67
688981.SH,20250402,86.38,87.45,85.72,86.85,86.5,0.35,0.4046,240566.9,2082847.48
688981.SH,20250403,85.97,89.2,85.9,88.09,86.85,1.24,1.4277,302773.66,2662731.07
688981.SH,20250407,84.5,86.88,77.8,84.0,88.09,-4.09,-4.643,853684.49,7116307.894
688981.SH,20250408,84.0,85.88,83.0,85.0,84.0,1.0,1.1905,538169.47,4544056.102
688981.SH,20250409,84.03,91.58,83.17,90.18,85.0,5.18,6.0941,746013.5,6627104.338
688981.SH,20250410,92.02,92.18,89.82,90.95,90.18,0.77,0.8538,522286.61,4754704.697
688981.SH,20250411,90.86,95.48,90.2,92.9,90.95,1.95,2.144,713434.11,6634661.362
688981.SH,20250414,93.5,93.54,91.69,92.0,92.9,-0.9,-0.9688,376118.54,3478283.998
688981.SH,20250415,91.8,91.8,89.68,90.39,92.0,-1.61,-1.75,278523.12,2516501.931
688981.SH,20250416,91.0,92.0,89.87,92.0,90.39,1.61,1.7812,279251.29,2535954.433
688981.SH,20250417,91.3,92.38,91.0,91.8,92.0,-0.2,-0.2174,228969.65,2098564.735
688981.SH,20250418,91.49,91.88,90.53,91.35,91.8,-0.45,-0.4902,138480.04,1262213.957
688981.SH,20250421,91.34,91.75,90.13,90.51,91.35,-0.84,-0.9195,232215.03,2101254.766
688981.SH,20250422,90.5,90.88,89.75,90.01,90.51,-0.5,-0.5524,217504.89,1961134.822
688981.SH,20250423,90.15,90.72,89.85,90.07,90.01,0.06,0.0667,211848.22,1911433.962
688981.SH,20250424,90.15,90.2,88.5,89.1,90.07,-0.97,-1.0769,208814.88,1866607.742
688981.SH,20250425,89.1,89.55,88.03,88.42,89.1,-0.68,-0.7632,230067.91,2042213.238
688981.SH,20250428,88.42,89.09,88.0,88.23,88.42,-0.19,-0.2149,144466.52,1277416.731
688981.SH,20250429,88.02,88.52,87.8,88.0,88.23,-0.23,-0.2607,131108.7,1155665.954
688981.SH,20250430,88.23,89.41,88.01,89.05,88.0,1.05,1.1932,201830.53,1794818.651
688981.SH,20250506,89.4,90.35,89.25,89.9,89.05,0.85,0.9545,238587.1,2145840.909
688981.SH,20250507,91.46,91.66,89.73,90.5,89.9,0.6,0.6674,263420.39,2380343.63
688981.SH,20250508,90.09,90.09,89.31,89.98,90.5,-0.52,-0.5746,232451.56,2084813.429
688981.SH,20250509,87.0,87.82,85.72,85.83,89.98,-4.15,-4.6121,583009.71,5026453.513
688981.SH,20250512,85.9,86.32,84.16,86.32,85.83,0.49,0.5709,368372.84,3153571.644
688981.SH,20250513,87.2,87.3,85.38,85.52,86.32,-0.8,-0.9268,241259.02,2076199.217
688981.SH,20250514,85.58,86.75,85.28,86.06,85.52,0.54,0.6314,231898.69,1993260.33
688981.SH,20250515,85.8,85.98,84.35,84.42,86.06,-1.64,-1.9056,215519.07,1831222.09
688981.SH,20250516,84.16,84.78,83.88,84.7,84.42,0.28,0.3317,170393.89,1440061.786
688981.SH,20250519,84.71,85.28,83.72,85.01,84.7,0.31,0.366,164122.4,1388817.069
688981.SH,20250520,85.4,85.82,85.0,85.04,85.01,0.03,0.0353,154837.62,1321269.793
688981.SH,20250521,84.79,85.15,84.0,84.07,85.04,-0.97,-1.1406,198405.98,1675029.541
688981.SH,20250522,84.0,84.68,83.71,83.81,84.07,-0.26,-0.3093,133473.62,1122377.856
688981.SH,20250523,83.8,84.24,82.89,82.9,83.81,-0.91,-1.0858,185620.39,1551041.949
688981.SH,20250526,83.42,84.68,83.41,84.02,82.9,1.12,1.351,223781.26,1882447.781
688981.SH,20250527,84.0,84.23,82.95,83.0,84.02,-1.02,-1.214,144055.67,1200051.946
688981.SH,20250528,83.14,83.24,82.0,82.01,83.0,-0.99,-1.1928,157667.22,1297314.112
688981.SH,20250529,82.05,83.49,81.9,83.44,82.01,1.43,1.7437,192955.85,1598937.91
688981.SH,20250530,83.01,83.1,81.94,82.09,83.44,-1.35,-1.6179,145772.33,1198911.741
688981.SH,20250603,82.2,82.78,81.37,82.47,82.09,0.38,0.4629,141137.06,1162425.514
688981.SH,20250604,82.6,83.32,82.26,83.18,82.47,0.71,0.8609,137133.52,1138879.574
688981.SH,20250605,83.49,84.87,83.03,84.39,83.18,1.21,1.4547,247591.54,2080746.163
688981.SH,20250606,84.33,85.0,83.78,84.56,84.39,0.17,0.2014,186346.5,1572905.265
688981.SH,20250609,84.15,85.08,84.1,84.43,84.56,-0.13,-0.1537,192274.53,1624823.835
688981.SH,20250610,84.49,84.49,82.02,82.32,84.43,-2.11,-2.4991,254439.12,2108011.021
688981.SH,20250611,82.46,83.36,82.29,82.91,82.32,0.59,0.7167,154358.94,1280828.441
688981.SH,20250612,82.5,82.88,82.06,82.27,82.91,-0.64,-0.7719,145369.68,1197309.499
688981.SH,20250613,82.0,83.1,81.71,82.79,82.27,0.52,0.6321,226217.15,1862940.752
688981.SH,20250616,82.3,83.07,82.28,82.96,82.79,0.17,0.2053,125096.43,1036015.926
688981.SH,20250617,82.98,83.13,82.02,82.4,82.96,-0.56,-0.675,137647.26,1134381.975
688981.SH,20250618,82.23,82.67,81.66,82.01,82.4,-0.39,-0.4733,149121.11,1224810.465
688981.SH,20250619,82.0,82.88,81.51,81.65,82.01,-0.36,-0.439,177289.7,1454669.266
688981.SH,20250620,81.73,82.59,81.22,81.28,81.65,-0.37,-0.4532,166914.09,1365214.47
688981.SH,20250623,81.03,85.3,80.9,84.25,81.28,2.97,3.654,453871.49,3804935.799
688981.SH,20250624,84.25,85.37,84.09,85.15,84.25,0.9,1.0682,309366.89,2628501.521
688981.SH,20250625,85.0,88.53,85.0,88.39,85.15,3.24,3.805,557190.38,4850225.496
688981.SH,20250626,88.39,89.98,87.2,87.28,88.39,-1.11,-1.2558,386564.54,3414871.361
688981.SH,20250627,87.58,88.15,86.7,86.88,87.28,-0.4,-0.4583,261659.13,2286914.164
688981.SH,20250630,88.18,89.63,87.79,88.17,86.88,1.29,1.4848,343528.02,3041329.541
688981.SH,20250701,88.0,88.85,87.65,87.76,88.17,-0.41,-0.465,216887.92,1911740.652
688981.SH,20250702,87.5,87.73,85.81,86.1,87.76,-1.66,-1.8915,225572.67,1955238.262
688981.SH,20250703,86.38,86.73,85.78,86.24,86.1,0.14,0.1626,146150.27,1260331.049
688981.SH,20250704,86.0,87.2,84.86,85.8,86.24,-0.44,-0.5102,252257.45,2166412.311
688981.SH,20250707,85.69,86.86,85.37,85.48,85.8,-0.32,-0.373,135349.28,1162397.568
688981.SH,20250708,85.49,86.85,85.18,86.74,85.48,1.26,1.474,217668.48,1876172.23
688981.SH,20250709,86.65,86.86,85.52,85.85,86.74,-0.89,-1.0261,183102.0,1578143.686
688981.SH,20250710,85.61,86.17,85.5,85.67,85.85,-0.18,-0.2097,175639.46,1506706.468
688981.SH,20250711,85.7,89.34,85.4,88.16,85.67,2.49,2.9065,469922.38,4128335.55
688981.SH,20250714,88.3,88.49,87.47,87.52,88.16,-0.64,-0.726,189831.36,1667925.619
688981.SH,20250715,87.15,87.95,86.61,87.89,87.52,0.37,0.4228,206173.16,1800356.659
688981.SH,20250716,87.73,88.2,86.77,87.12,87.89,-0.77,-0.8761,196708.51,1720548.788
688981.SH,20250717,87.06,89.0,86.32,88.79,87.12,1.67,1.9169,287922.16,2535637.954
688981.SH,20250718,88.75,89.13,87.93,88.51,88.79,-0.28,-0.3154,219959.93,1948101.635
688981.SH,20250721,88.45,89.52,88.04,89.02,88.51,0.51,0.5762,222719.15,1983498.56
688981.SH,20250722,88.7,90.55,88.5,89.08,89.02,0.06,0.0674,297420.68,2662984.479
688981.SH,20250723,88.9,90.19,88.3,89.39,89.08,0.31,0.348,316549.41,2831683.379
688981.SH,20250724,89.1,92.9,89.0,91.75,89.39,2.36,2.6401,522324.53,4779308.503
688981.SH,20250725,91.74,93.68,90.99,93.47,91.75,1.72,1.8747,442124.79,4076414.682
688981.SH,20250728,93.64,93.69,91.96,92.18,93.47,-1.29,-1.3801,342640.05,3167887.757
688981.SH,20250729,92.0,92.63,90.81,92.17,92.18,-0.01,-0.0108,294142.08,2699803.673
688981.SH,20250730,91.7,91.83,89.74,90.36,92.17,-1.81,-1.9638,310018.59,2815721.986
688981.SH,20250731,90.32,92.75,89.46,89.5,90.36,-0.86,-0.9517,461988.52,4187082.774
688981.SH,20250801,89.2,90.33,88.02,88.29,89.5,-1.21,-1.352,274140.33,2439842.712
688981.SH,20250804,87.95,90.63,87.88,90.07,88.29,1.78,2.0161,286057.6,2568808.038
688981.SH,20250805,89.85,90.58,89.58,90.0,90.07,-0.07,-0.0777,195679.4,1761818.589
688981.SH,20250806,89.86,91.0,89.53,90.78,90.0,0.78,0.8667,267797.87,2418543.09
688981.SH,20250807,90.7,91.7,89.75,90.59,90.78,-0.19,-0.2093,315259.94,2859638.85
688981.SH,20250808,88.0,88.5,86.66,86.66,90.59,-3.93,-4.3382,584730.5,5098977.106
688981.SH,20250811,86.69,87.18,86.22,86.96,86.66,0.3,0.3462,279193.14,2423559.078
688981.SH,20250812,86.95,90.1,86.42,88.52,86.96,1.56,1.7939,551552.4,4870773.398
688981.SH,20250813,88.01,89.23,88.0,88.66,88.52,0.14,0.1582,384304.42,3405728.487
688981.SH,20250814,88.69,92.58,88.69,89.46,88.66,0.8,0.9023,741492.26,6741604.128
688981.SH,20250815,89.0,93.3,88.48,91.84,89.46,2.38,2.6604,690499.46,6288369.53
688981.SH,20250818,93.5,95.17,91.36,92.31,91.84,0.47,0.5118,833423.13,7749849.746
688981.SH,20250819,91.67,92.48,89.35,89.35,92.31,-2.96,-3.2066,744652.14,6762914.098
688981.SH,20250820,89.4,92.49,88.19,92.28,89.35,2.93,3.2792,858745.56,7756060.795
688981.SH,20250821,92.3,94.11,90.8,91.05,92.28,-1.23,-1.3329,606826.05,5593619.618
688981.SH,20250822,92.5,105.0,92.42,103.97,91.05,12.92,14.19,2061948.09,20322967.7
688981.SH,20250825,106.0,109.24,101.1,103.17,103.97,-0.8,-0.7695,1760636.98,18348502.386
688981.SH,20250826,101.0,102.57,100.13,100.93,103.17,-2.24,-2.1712,856074.09,8663988.281
688981.SH,20250827,102.2,106.69,100.59,101.51,100.93,0.58,0.5747,1422620.71,14762335.293
688981.SH,20250828,102.0,119.22,101.99,119.22,101.51,17.71,17.4466,2420325.11,27118768.322
688981.SH,20250829,114.0,116.0,112.26,114.76,119.22,-4.46,-3.741,1639670.37,18711478.532
688981.SH,20250909,102.0,108.65,101.2,102.99,114.76,-11.77,-10.2562,1574695.7,16482005.03
688981.SH,20250910,103.0,105.96,102.13,103.91,102.99,0.92,0.8933,1039925.7,10822524.036
688981.SH,20250911,102.62,112.8,99.98,110.28,103.91,6.37,6.1303,1467501.66,15776091.423
688981.SH,20250912,109.28,112.49,108.01,108.42,110.28,-1.86,-1.6866,1159022.04,12730296.246
688981.SH,20250915,110.55,112.55,107.5,108.66,108.42,0.24,0.2214,946836.18,10395575.384
688981.SH,20250916,109.0,111.86,108.09,109.78,108.66,1.12,1.0307,866259.24,9501062.259
688981.SH,20250917,110.8,120.8,109.8,117.39,109.78,7.61,6.932,1528475.61,17861084.416
688981.SH,20250918,119.98,127.49,116.35,122.15,117.39,4.76,4.0549,1931567.78,23495279.107
688981.SH,20250919,123.0,127.4,120.11,121.34,122.15,-0.81,-0.6631,1449106.23,17943778.048
688981.SH,20250922,120.54,129.83,119.05,128.92,121.34,7.58,6.2469,1588281.47,19858613.711
688981.SH,20250923,127.64,129.33,122.63,128.51,128.92,-0.41,-0.318,1441273.53,18120121.818
688981.SH,20250924,126.88,137.98,126.23,134.98,128.51,6.47,5.0346,1460947.53,19497523.266
688981.SH,20250925,133.0,137.8,132.31,134.11,134.98,-0.87,-0.6445,1032583.21,13953307.668
688981.SH,20250926,132.71,135.95,131.2,132.27,134.11,-1.84,-1.372,912445.19,12181639.386
688981.SH,20250929,131.0,136.02,129.16,136.02,132.27,3.75,2.8351,1027207.23,13627566.349
688981.SH,20250930,138.5,142.0,136.6,140.13,136.02,4.11,3.0216,986229.0,13794113.059
688981.SH,20251009,144.0,153.0,137.0,138.91,140.13,-1.22,-0.8706,1662841.1,24249284.345
688981.SH,20251010,134.87,134.94,127.17,127.95,138.91,-10.96,-7.89,1617420.76,21074152.02
688981.SH,20251013,126.0,136.48,126.0,136.47,127.95,8.52,6.6589,1402994.86,18642587.057
688981.SH,20251014,136.96,137.8,125.8,127.2,136.47,-9.27,-6.7927,1321004.03,17321652.001
688981.SH,20251015,127.18,129.73,124.6,129.56,127.2,2.36,1.8553,807987.26,10284318.328
688981.SH,20251016,127.8,130.28,126.6,127.3,129.56,-2.26,-1.7444,612310.62,7841134.057
688981.SH,20251017,126.85,127.32,120.87,121.98,127.3,-5.32,-4.1791,820528.98,10097285.54
688981.SH,20251020,124.1,125.18,121.69,122.63,121.98,0.65,0.5329,571239.35,7060333.63
688981.SH,20251021,123.8,127.85,122.61,127.19,122.63,4.56,3.7185,784150.88,9888217.346
688981.SH,20251022,125.42,129.27,123.81,126.81,127.19,-0.38,-0.2988,653954.11,8265031.817
688981.SH,20251023,125.18,128.5,124.01,128.3,126.81,1.49,1.175,634264.02,8038110.025
688981.SH,20251024,130.3,134.8,128.9,134.06,128.3,5.76,4.4895,1024466.21,13548726.657
688981.SH,20251027,137.5,137.5,132.3,134.5,134.06,0.44,0.3282,1012643.04,13623206.912
688981.SH,20251028,133.0,135.8,132.0,132.69,134.5,-1.81,-1.3457,695189.45,9299045.972
688981.SH,20251029,132.0,134.53,130.31,133.0,132.69,0.31,0.2336,688460.74,9111437.51
688981.SH,20251030,133.0,133.0,128.51,128.55,133.0,-4.45,-3.3459,692863.97,9018982.748
688981.SH,20251031,128.03,128.7,124.18,124.18,128.55,-4.37,-3.3995,691668.89,8692098.673
688981.SH,20251103,122.0,122.6,117.55,120.21,124.18,-3.97,-3.197,747709.27,8940382.093
688981.SH,20251104,121.0,122.66,119.0,119.88,120.21,-0.33,-0.2745,477384.17,5770504.489
688981.SH,20251105,116.9,121.1,116.5,119.78,119.88,-0.1,-0.0834,485016.0,5753269.424
688981.SH,20251106,121.9,125.99,121.05,124.85,119.78,5.07,4.2328,731507.65,9060521.121
688981.SH,20251107,122.93,124.18,122.05,122.11,124.85,-2.74,-2.1946,382292.14,4694221.497
688981.SH,20251110,122.13,122.95,118.76,120.01,122.11,-2.1,-1.7198,395832.71,4749065.264
688981.SH,20251111,120.6,121.47,117.53,117.73,120.01,-2.28,-1.8998,342530.08,4073862.296
